"TR:SW1116:CellLine","TR:PLX","TR:EGF","TR:HGF","TR:IGF1","TR:TGFb","TR:TNFa","TR:IKKi","TR:MEKi","TR:PI3Ki","TR:BRAFi","TR:TAK1i","TR:TBK1i","TR:mTORi","DA:ALL","DV:AKT","DV:EGFR","DV:ERK","DV:GSK3","DV:IkBa","DV:JNK","DV:MEK","DV:PI3K","DV:RPS6","DV:RSKp90","DV:SMAD2","DV:cJun","DV:mTOR","DV:p38","DV:TAK1","DV:TGFRb","DV:IRS1","DV:M3K1","DV:MP2K4","DV:S6K","DV:TBK1","DV:IKK","DV:RASK","DV:BRAF","DV:PAK1"
1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,0,0,0,0,0,0,1,0,0,0,0,30,0.40068998979782,0.613458454245537,0.532104199740373,0.721390626937522,0.646860192440613,0.619845130910516,0.693780036714591,NA,0.278762529809579,0.538941041526793,0.661699809391407,0.76522982619707,0.766209524868975,0.599362644074093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,1,0,0,0,0,0,0,1,0,0,0,0,30,0.41545533842416,0.94505596643126,0.779019496825984,0.903016698959126,0.885949339055661,0.797473246078618,0.771390082683962,NA,0.688484963549699,0.805904585255823,0.818123870373869,0.88801093929097,0.924294037002669,0.722202505242782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,1,0,0,0,0,1,0,0,0,0,30,0.456469513517935,0.655554906635594,0.642102122479303,0.639414136714876,0.729715310780432,0.738188481806985,0.647786083628572,NA,0.371342237009619,0.637473031377832,0.72809841459321,0.818185059007512,0.630401753921587,0.782478411978382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,0,0,1,0,0,1,0,0,0,0,30,0.421068132937748,0.610477622117287,0.642102122479303,0.775589176351569,0.78586065722646,0.668453206075946,0.759603938713591,NA,0.456336401911305,0.740152992826483,0.71399590496815,0.794103427992254,0.454620739088196,0.682206424142154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,0,1,0,0,0,1,0,0,0,0,30,0.446980052029815,0.628019077953711,0.665970242951378,0.757108051093775,0.78586065722646,0.71174738926307,0.706011743533914,NA,0.331297491621846,0.771356830071025,0.874716926423303,0.897782961268246,0.700130901377552,0.747191925207366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,1,0,0,0,0,0,1,0,0,0,0,30,0.469906583698235,0.806670507336714,0.750809264000116,0.942780831620742,0.870254004495995,0.818909247539264,0.812065951546919,NA,0.700134531835687,0.842832954275135,0.768429704679108,0.984617064624261,1,0.793707744310275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,0,0,0,0,0,0,0,0,0,1,30,0.434445036719036,0.633689460004487,0.68867359102334,0.601678731803523,0.748948046956387,0.704852094601638,0.731070907788209,0.711878099230458,0.513978606709166,0.68093705296631,0.55913442395096,0.800256011227564,NA,0.722202505242782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,1,0,0,0,0,0,0,0,0,0,0,1,30,0.509099345131431,0.916922201765362,1,0.858056202780612,1,1,0.852197457167126,0.930666726705627,0.878917660358328,0.89927727196158,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,1,0,0,0,0,0,0,0,0,1,30,0.509099345131431,0.780909144518522,0.741012558347102,0.813490385654907,1,0.750775870754756,0.758777575788032,0.881059494093385,0.565828963226888,0.733615706273332,0.653822131101272,0.835371998783522,NA,0.911827495797069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,0,0,1,0,0,0,0,0,0,1,30,0.461049968784361,0.73649630651736,0.654189200258186,0.636554301630275,0.901291939437676,0.652903391517108,0.728461707034258,0.742538922698085,0.513978606709166,0.726972117731004,0.684701144230666,0.840946468690985,NA,0.856249796696871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,0,1,0,0,0,0,0,0,0,1,30,0.437015924375621,0.723417308685927,0.68867359102334,0.975165279277004,0.748948046956387,0.829207734338258,0.886710831054967,0.828349848685921,0.596922385807052,0.752921897437666,0.935967274825065,0.892925692184553,NA,0.759233092420525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,1,0,0,0,0,0,0,0,0,0,1,30,0.490465117098484,0.73649630651736,0.76980481292598,1,0.885949339055661,0.76297589333098,0.940040635174198,1,0.82949959011214,0.920673348466379,0.895872034595468,0.912022931373594,NA,0.73485341537386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,0,0,0,0,1,0,0,0,0,0,30,0.573837984646671,0.652890066565334,0.616943220789143,0.781721470623529,0.709925027016253,0.738188481806985,NA,0.814640933211486,0.3835021651073,0.588828747083758,0.781264461017632,0.76853894149434,0.71495187532916,0.722202505242782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,1,0,0,0,0,0,1,0,0,0,0,0,30,1,1,0.642102122479303,0.984947318580214,0.803594562976823,0.750775870754756,NA,0.881059494093385,0.888084772276138,0.733615706273332,0.863838071383348,0.862524920771903,0.839577446740042,0.793707744310275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,1,0,0,0,1,0,0,0,0,0,30,0.751455201175695,0.681216050634128,0.642102122479303,0.705208526683083,0.76765379199435,0.71174738926307,NA,0.680059993870876,0.409960967413279,0.653818078671857,0.72809841459321,0.781517865682688,0.707608153110139,0.722202505242782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,0,0,1,0,1,0,0,0,0,0,30,0.541835254132426,0.559270486775019,0.516328915090717,0.796555283564867,0.76765379199435,0.583777600071632,NA,0.711878099230458,0.316553816063026,0.574491427137386,0.653822131101272,0.761894131375338,0.639245912332684,0.607487770402636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,0,1,0,0,1,0,0,0,0,0,30,0.526138870966437,0.655554906635594,0.629692684915577,0.673579290958611,0.748948046956387,0.683416093140717,NA,0.612577609850459,0.278762529809579,0.544213007486505,0.874716926423303,0.734197752246719,0.707608153110139,0.638728208675599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,1,0,0,0,0,1,0,0,0,0,0,30,0.907683869349848,0.628019077953711,0.629692684915577,0.969485945208111,0.668535568018189,0.725188318798138,NA,0.680059993870876,0.676325035452018,0.720218712848102,0.741861071414167,0.800256011227564,0.825913813947053,0.722202505242782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,0,0,0,0,0,0,0,0,1,0,30,0.472060561746869,0.598312912322625,0.741012558347102,0.887925757128857,0.820879460499951,0.704852094601638,1,0.757461077301915,0.424020037676745,0.797537637034919,0.692166905719011,0.7006582252932,0.794153386273645,0.682206424142154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,1,0,0,0,0,0,0,0,0,0,1,0,30,0.556384857173065,0.639275833299285,0.68867359102334,0.897572964423753,0.78586065722646,0.774811681201312,0.89414736033685,0.828349848685921,0.379507746457972,0.847846166778173,0.699536332110751,0.704521432430706,0.680820428299455,0.638728208675599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,1,0,0,0,0,0,0,0,1,0,30,0.628568474576045,0.579296783896911,0.760403961257859,0.825890930365701,0.78586065722646,0.71174738926307,0.922437687166045,0.680059993870876,0.440648199430645,0.837757464246703,0.71399590496815,0.688848184726563,0.74982339242013,0.682206424142154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,0,0,1,0,0,0,0,0,1,0,30,0.421068132937748,0.523331562701803,0.603834569974602,0.56849763561363,0.729715310780432,0.636718717816306,0.775085945645455,0.612577609850459,0.354253316134742,0.677171388586038,0.568421175252317,0.579890464284532,0.592990745837505,0.623352095205393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,0,1,0,0,0,0,0,0,1,0,30,0.456469513517935,0.530798604735635,0.68867359102334,0.805135248938493,0.668535568018189,0.683416093140717,0.88165403528742,0.576696461805396,0.3835021651073,0.706367498483209,0.669470305055815,0.628804789937367,0.808894660459462,0.623352095205393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,1,0,0,0,0,0,0,0,0,1,0,30,0.603630841185753,0.545303212206685,0.699622951045015,0.903846008852968,0.820879460499951,0.774811681201312,0.963082345603327,0.711878099230458,0.427426305032665,0.794710139986055,0.621177667968928,0.688848184726563,0.684755745563626,0.668129880349448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,0,0,0,1,0,0,0,0,0,0,30,0.512625827084921,0.619350344439109,0.597139111571429,0.90446657889907,0.624474023478194,0.697834753010083,0.819321847831477,0.629961312847042,0.6562828175051,0.645727285710716,0.706811877903157,0.76853894149434,0.80306140640168,0.668129880349448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,1,0,0,0,0,1,0,0,0,0,0,0,30,0.63995677576314,0.880717639569138,0.779019496825984,0.960945813050243,0.870254004495995,0.839245471737413,0.945996952212239,1,1,1,0.895872034595468,0.925790770313678,0.924294037002669,0.875470791741852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,1,0,0,1,0,0,0,0,0,0,30,0.603630841185753,0.633689460004487,0.642102122479303,0.751147700462249,0.76765379199435,0.71174738926307,0.815812041649618,0.906227922073545,0.689803765586174,0.733615706273332,0.669470305055815,0.775079104574501,0.769409832972492,0.709222963557871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,0,0,1,1,0,0,0,0,0,0,30,0.498129178471009,0.559270486775019,0.629692684915577,0.553945933170071,0.76765379199435,0.683416093140717,0.673074583513479,0.742538922698085,0.506441293763343,0.620446747255995,0.669470305055815,0.76853894149434,0.647903864031776,0.695897260266203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,0,1,0,1,0,0,0,0,0,0,30,0.541835254132426,0.598312912322625,0.57645453599666,0.814039687211229,0.668535568018189,0.71174738926307,0.813147674021411,0.800705413858585,0.61125368684171,0.637473031377832,0.885392426423748,0.800256011227564,0.828683100612223,0.668129880349448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,1,0,0,0,1,0,0,0,0,0,0,30,0.630512304910942,0.622262121846556,0.68867359102334,0.91403439869408,0.820879460499951,0.829207734338258,0.79430370067206,0.930666726705627,0.752013056106752,0.847846166778173,0.741861071414167,0.806318772516761,0.85797452459538,0.73485341537386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,0,0,0,0,0,0,0,0,0,0,0,0,30,0.560550326568637,0.652890066565334,0.683100753986559,0.899677721072754,0.776817915959482,0.71174738926307,0.909837087474653,0.663688999375459,0.779997177121186,0.743382825401433,0.71399590496815,0.76522982619707,0.839577446740042,0.668129880349448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,1,0,0,0,0,0,0,0,0,0,0,0,30,0.54778318922798,0.566064784115603,0.654189200258186,0.658745478017715,0.748948046956387,0.71174738926307,0.790494245032005,0.680059993870876,0.6562828175051,0.692030178536837,0.568421175252317,0.664170127108799,0.652165430829835,0.607487770402636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,0,0,1,0,0,0,0,0,0,0,0,0,30,0.559171490415352,0.566064784115603,0.665970242951378,0.584675643591865,0.709925027016253,0.697834753010083,0.69273422245936,0.711878099230458,0.626538683286788,0.677171388586038,0.568421175252317,0.696758743379606,0.634847608204624,0.623352095205393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,0,0,0,0,1,0,0,0,0,0,0,0,30,0.505509319554693,0.572738822070479,0.720777790763745,0.706748961923129,0.748948046956387,0.71174738926307,0.767968517904471,0.772123702974959,0.605965768740347,0.692030178536837,0.586553575051394,0.664170127108799,0.668783348993698,0.638728208675599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,0,0,0,1,0,0,0,0,0,0,0,0,30,0.54778318922798,0.579296783896911,0.616943220789143,0.62485135606783,0.668535568018189,0.619845130910516,0.738589234081853,0.612577609850459,0.508976537927803,0.692030178536837,0.586553575051394,0.646863799153948,0.597857518802016,0.591103212071077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,0,1,0,0,0,0,0,0,0,0,0,0,30,0.589884630479565,0.538120646459653,0.665970242951378,0.61984545303104,0.729715310780432,0.683416093140717,0.793990607605163,0.711878099230458,0.636280290064245,0.629048574296109,0.669470305055815,0.61947199779663,0.487537303355789,0.591103212071077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,0,0,0,0,0,0,0,1,0,0,30,0.553558695901763,0.523331562701803,0.597139111571429,0.512958104740982,0.589455220204703,0.619845130910516,0.610863877066169,0.594827907401652,0.457857541643701,0.607194611727234,0.478844891827637,0.569376186929933,0.523846535788594,0.565472760255088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,1,0,0,0,0,0,0,0,0,1,0,0,30,0.833291892810308,0.777080956303496,0.629692684915577,0.695806288534588,0.668535568018189,0.750775870754756,0.934201608433872,0.772123702974959,0.587574455257141,0.805904585255823,0.549694165695157,0.628804789937367,0.6925151741773,0.623352095205393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,1,0,0,0,0,0,0,1,0,0,30,0.659281614640673,0.572738822070479,0.642102122479303,0.731147167991053,0.646860192440613,0.668453206075946,0.754990382431578,0.855116532548544,0.474062037071128,0.771356830071025,0.621177667968928,0.609924640023303,0.67684708805746,0.653645264456634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,0,0,1,0,0,0,0,1,0,0,30,0.526138870966437,0.515713661173886,0.57645453599666,0.521313241457926,0.577371418299143,0.652903391517108,0.616115465872337,0.680059993870876,0.430791283282271,0.564645849690475,0.510290776091653,0.536135108981242,0.557208403311292,0.607487770402636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,0,1,0,0,0,0,0,1,0,0,30,0.592242539998382,0.538120646459653,0.562135672976453,0.72756834844325,0.601328858345602,0.583777600071632,0.742893937429833,0.539220082015593,0.28448659459293,0.58410532230229,0.489520391828201,0.512397689982017,0.722166753647992,0.556628560181328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,1,0,0,0,0,0,0,0,1,0,0,30,0.725601839330492,0.572738822070479,0.562135672976453,0.785345026372988,0.577371418299143,0.652903391517108,0.895974786257102,0.680059993870876,0.430791283282271,0.602679961448652,0.549694165695157,0.547513677537428,0.656383288480149,0.623352095205393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
