"TR:SW620:CellLine","TR:PLX","TR:EGF","TR:HGF","TR:IGF1","TR:TGFb","TR:TNFa","TR:IKKi","TR:MEKi","TR:PI3Ki","TR:BRAFi","TR:TAK1i","TR:TBK1i","TR:mTORi","DA:ALL","DV:AKT","DV:EGFR","DV:ERK","DV:GSK3","DV:IkBa","DV:JNK","DV:MEK","DV:PI3K","DV:RPS6","DV:RSKp90","DV:SMAD2","DV:cJun","DV:mTOR","DV:p38","DV:TAK1","DV:TGFRb","DV:IRS1","DV:M3K1","DV:MP2K4","DV:S6K","DV:TBK1","DV:IKK","DV:RASK","DV:BRAF","DV:PAK1"
1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,0,0,0,0,0,0,1,0,0,0,0,30,0.476583449566418,0.488975820329348,0.511770762858244,0.63114959494303,0.371221480827183,0.455101988167294,0.518828872006494,NA,0.227754338693343,0.449231333137252,0.470851498680649,0.6077809033885,0.598209370863788,0.431525963795067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,1,0,0,0,0,0,0,1,0,0,0,0,30,0.393488066299022,0.510805864671171,0.471456124767773,0.696179129247913,0.342780395826216,0.387477033187449,0.552739767862184,NA,0.210093023165526,0.446129238515655,0.506785250768237,0.605833269042909,0.635457350427231,0.447095865829503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,1,0,0,0,0,1,0,0,0,0,30,0.484585792229416,0.488975820329348,0.496974637492798,0.765548199851033,0.387312767176275,0.408243035258494,0.559667089193851,NA,0.196137097916659,0.475737022090387,0.49302536914763,0.673760157159221,0.690585007794829,0.476301535246525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,0,0,1,0,0,1,0,0,0,0,30,0.42847698960128,0.477724322040943,0.464677490979216,0.691150913468,0.684463184963598,0.353670130238158,0.548927338283737,NA,0.288447656911363,0.426777572809152,0.506785250768237,0.731687657116395,0.641387380510646,0.431525963795067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,0,1,0,0,0,1,0,0,0,0,30,0.455631001042122,0.488975820329348,0.464677490979216,0.664130287119028,0.365701847600961,0.427786780757088,0.555224395688036,NA,0.160833509201026,0.497403231528024,0.823656947618866,0.599896247744498,0.62079135516351,0.423473537392327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,1,0,0,0,0,0,1,0,0,0,0,30,0.488511306429689,0.510805864671171,0.561543784548312,0.752900106137069,0.533547050060836,0.518560574039772,0.632737738621372,NA,0.643620594624501,0.628987162145656,0.566095475325689,0.724545868322589,0.717971954098124,0.562768010528955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,0,0,0,0,0,0,0,0,0,1,30,0.490455700657972,0.571499283932584,0.544264129045862,0.800696673707788,0.450069782559978,0.441725099209998,0.781250928800928,0.5,0.40022000686396,0.622313815840907,0.49302536914763,0.743708307549202,NA,0.506486576523179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,1,0,0,0,0,0,0,0,0,0,0,1,30,0.433169924113145,0.590317643035974,0.546801984380062,0.74435833224667,0.445595314231592,0.427786780757088,0.773982910512303,0.476776520713781,0.520542720175888,0.632266523071537,0.49302536914763,0.692336303129897,NA,0.515996621017357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,1,0,0,0,0,0,0,0,0,1,30,0.55501221482609,0.590317643035974,0.593079218647515,0.864722335912217,0.533547050060836,0.503796016731205,0.81886661166749,0.507460445147617,0.389092034587058,0.663150168943175,0.519826890648525,0.761487291397771,NA,0.584002701077944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,0,0,1,0,0,0,0,0,0,1,30,0.525268360603869,0.608508605308019,0.597295711035982,0.89744516273711,0.720933669617614,0.503796016731205,0.813678409945891,0.521989778147579,0.381439730633823,0.698892315883751,0.524027124834931,0.915040110820844,NA,0.557251910356222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,0,1,0,0,0,0,0,0,0,1,30,0.403891505121236,0.541995972707668,0.551806648468443,0.706394157133545,0.417575967323278,0.437143676937558,0.762497184206078,0.443635357592355,0.407022540258731,0.590199981770581,0.684431578745413,0.635286141182027,NA,0.49003918311911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,1,0,0,0,0,0,0,0,0,0,1,30,0.545409172092882,0.541995972707668,0.682559064924946,0.866970002878057,0.610713088012485,0.60123086073768,0.876719595478966,0.536026495380268,0.487214085691762,0.73753089148109,0.569590749802442,0.780487025495999,NA,0.627539855958726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,0,0,0,0,1,0,0,0,0,0,30,0.470444085719655,0.436410021294695,0.487687866082797,0.560880152357974,0.371221480827183,0.413237833873981,NA,0.416913602184732,0.229891363969449,0.395058581492295,0.488265071861797,0.579004546671642,0.617024482205232,0.427522890259688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,1,0,0,0,0,0,1,0,0,0,0,0,30,0.48061027013476,0.488975820329348,0.496974637492798,0.653543443881528,0.445595314231592,0.427786780757088,NA,0.443635357592355,0.241724560782941,0.4523002496404,0.497696683683253,0.6077809033885,0.713239455814001,0.476301535246525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,1,0,0,0,1,0,0,0,0,0,30,0.81121911644097,0.626112658855603,0.597295711035982,0.809336398376058,0.540614324256787,0.577912667250226,NA,0.507460445147617,0.443512950415842,0.497403231528024,0.583102583709218,0.675239888104447,0.887257262381024,0.568198586315415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,0,0,1,0,1,0,0,0,0,0,30,0.58504250712624,0.442507049349894,0.502991558866846,0.644006495429711,0.707666057042557,0.488344493616837,NA,0.492402658338117,0.258973424931516,0.47005483724729,0.536220179684862,0.730511643132396,0.724489373461066,0.45462873942211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,0,1,0,0,1,0,0,0,0,0,30,0.451266254870682,0.488975820329348,0.471456124767773,0.66148145468915,0.376661692109834,0.408243035258494,NA,0.388347551952109,0.320616410200901,0.406025812906971,0.797186932014331,0.624649620578604,0.713239455814001,0.45462873942211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,1,0,0,0,0,1,0,0,0,0,0,30,0.852717404758533,0.541995972707668,0.561543784548312,0.676513850992245,0.471680702135292,0.48034054370107,NA,0.507460445147617,0.458568423424194,0.578643750577858,0.497696683683253,0.637015091868056,0.745936863665412,0.540162417557039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,0,0,0,0,0,0,0,0,1,0,30,0.472503989331301,0.488975820329348,0.61352745235095,0.670945674569332,0.488121908140018,0.322605651273033,0.813103993616828,0.416913602184732,0.0829999378892919,0.582547769410201,0.449340760936506,0.608748977175101,0.691601811429491,0.406791093008509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,1,0,0,0,0,0,0,0,0,0,1,0,30,0.446839595344197,0.454500462550495,0.636166993969972,0.717702171964403,0.561056500518272,0.365325636621321,0.76738415573167,0.426013825727365,0.347777870074836,0.562473784989206,0.457625764463304,0.631791409371555,0.683381496020291,0.389274186950938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,1,0,0,0,0,0,0,0,1,0,30,0.561253908169736,0.417699216805319,0.609560835606397,0.637938586933479,0.519003404681578,0.463729690095001,0.825163669071982,0.443635357592355,0.0147883066949996,0.58639938372084,0.440771645402764,0.589671773882104,0.593508454526639,0.423473537392327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,0,0,1,0,0,0,0,0,1,0,30,0.354075044909885,0.442507049349894,0.514634338102608,0.514959021991345,0.488121908140018,0.408243035258494,0.752867172482726,0.407608862212374,0.186462867265568,0.527113293114234,0.416371005742486,0.496976962542789,0.360378553684683,0.389274186950938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,0,1,0,0,0,0,0,0,1,0,30,0.446839595344197,0.417699216805319,0.697355190290076,0.720316546508934,0.580449887865483,0.472138945550612,0.81664009555834,0.460537439226826,0,0.527113293114234,0.709443240839467,0.624649620578604,0.63665160703642,0.45462873942211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,1,0,0,0,0,0,0,0,0,1,0,30,0.712530631607699,0.488975820329348,0.670103715313885,0.648701149884199,0.56763211253684,0.552832996124515,0.901261475792571,0.536026495380268,0.19771986998554,0.657233650924153,0.478463499867246,0.63354497166174,0.59620259577871,0.462003014360759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,0,0,0,1,0,0,0,0,0,0,30,0.511080723670278,0.634706196048672,0.582237991381781,0.67940653157039,0.56435860151639,0.529218638686223,0.565885333330965,0.529067617227354,0.637763404387889,0.597653412718428,0.558954759499152,0.604853647626297,0.706502025187915,0.562768010528955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,1,0,0,0,0,1,0,0,0,0,0,0,30,0.488511306429689,0.659703467350142,0.601446828809692,0.656600727719987,0.503877861286672,0.496160097710353,0.561247976332977,0.521989778147579,0.625698123417198,0.566602503095232,0.536220179684862,0.597885016480221,0.676023058197532,0.584002701077944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,1,0,0,1,0,0,0,0,0,0,30,0.805621221698857,0.728481157940465,0.751867127428917,0.783143879134401,0.703138000993691,0.75237874141784,0.634138976243232,0.81606070436482,0.556907139923873,0.857616572538611,0.697250185989709,0.701787441301316,0.838030091420997,0.640927413725235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,0,0,1,1,0,0,0,0,0,0,30,0.66091589054123,0.728481157940465,0.685584427432129,0.855563441997208,0.698555058080969,0.68092995944822,0.644435930266279,0.694601949348979,0.627997250719102,0.688361190527244,0.675505342326308,0.881663143452529,0.89686420381809,0.712010513180895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,0,1,0,1,0,0,0,0,0,0,30,0.604466729864103,0.721253524674379,0.70305203782615,0.868966383221398,0.638732434920799,0.68092995944822,0.651992970212304,0.644656714655021,0.561220100385726,0.728347997171704,0.925404198904397,0.720895809537812,0.886109092943792,0.62296116171523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,1,0,0,0,1,0,0,0,0,0,0,30,1,0.904859134179711,0.925443186544002,0.900372961245404,0.939286009447325,0.996593325533894,0.701041698295787,0.98627354393123,0.812410387430324,0.930718427856632,0.869429788211817,0.795423384061169,0.933303599585414,0.958351816484569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,0,0,0,0,0,0,0,0,0,0,0,0,30,0.75680791145623,0.922751830069473,0.829770908080493,0.860904955932253,0.851856615160957,0.806626807439697,0.963410656455444,0.823019582515725,0.774625726608116,0.821206131725056,0.762817128053602,0.833531539205971,0.883221698837992,0.852837389962858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,1,0,0,0,0,0,0,0,0,0,0,0,30,0.649483320388715,0.915155257261301,0.749508154167833,0.842594266221484,0.7420614093686,0.748787918891645,0.946257636118242,0.794453532283389,0.789100102500759,0.796545728601781,0.74626087321209,0.773656404903548,0.790540703409707,0.771073168103749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,0,0,1,0,0,0,0,0,0,0,0,0,30,0.846586082507206,0.991198545737869,0.88722357684429,0.872814553396595,0.900803177732288,0.881046650904325,0.974920748934793,0.874842568746008,0.731722125014937,0.910427247440006,0.779845314162222,0.887964624079942,0.860442959177308,0.909044100742357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,0,0,0,0,1,0,0,0,0,0,0,0,30,0.789688216844793,1,0.895591187006838,0.916683029235178,0.919250161178385,0.834261157655506,0.983887313572399,0.96233372622417,0.749362978778572,0.960258416757106,0.818582498120553,0.776607032525474,0.827956130050332,0.836941305887924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,0,0,0,1,0,0,0,0,0,0,0,0,30,0.833949770711794,0.968553041719369,0.985678846787378,1,1,1,0.997398846126865,0.92630723084505,0.724867464662213,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,0,1,0,0,0,0,0,0,0,0,0,0,30,0.978035964643156,0.973157949500307,1,0.919229563721911,0.95598662414905,0.998301030316664,1,1,0.734152339783642,0.985138894764915,0.857654639900538,0.902461420599302,0.959803086024053,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,0,0,0,0,0,0,0,1,0,0,30,0.446839595344197,0.466235932785539,0.478067367658094,0.492919297654538,0.382024734668693,0.437143676937558,0.880960098791933,0.460537439226826,0.308265181877533,0.4523002496404,0.41955459084996,0.446520849369801,0.612576733040705,0.443267793607657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,1,0,0,0,0,0,0,0,0,1,0,0,30,0.446839595344197,0.488975820329348,0.471456124767773,0.48106278559301,0.397671994940864,0.376585964077809,0.886513921573513,0.476776520713781,0.318504205397749,0.439822589970519,0.434891184649013,0.427111252997314,0.62079135516351,0.447095865829503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,1,0,0,0,0,0,0,1,0,0,30,0.92501484776796,0.510805864671171,0.531200965931693,0.5677229080981,0.463183981393258,0.48034054370107,0.886551592000137,0.507460445147617,0.310993374577971,0.497403231528024,0.434891184649013,0.467958230536615,0.671746075367346,0.462003014360759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,0,0,1,0,0,0,0,1,0,0,30,0.403891505121236,0.488975820329348,0.457722769230843,0.395337436022533,0.387312767176275,0.387477033187449,0.873818822576237,0.443635357592355,0.337999597489391,0.398761096834676,0.389327559681328,0.40160147396021,0.430251753004753,0.398142132050099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,0,1,0,0,0,0,0,1,0,0,30,0.538838944911108,0.510805864671171,0.514634338102608,0.657424540753095,0.407754943437498,0.472138945550612,0.89030456117557,0.460537439226826,0.255079150856237,0.464257853059424,0.434891184649013,0.533648723917242,0.770177696431088,0.439397421389086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,1,0,0,0,0,0,0,0,1,0,0,30,0.836518297673241,0.442507049349894,0.508876229443862,0.577019167145481,0.479990666557609,0.427786780757088,0.919607168213465,0.492402658338117,0.214605764033864,0.549718753661335,0.446516911102501,0.496976962542789,0.708440580918646,0.423473537392327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
