"TR:SW1463:CellLine","TR:PLX","TR:EGF","TR:HGF","TR:IGF1","TR:TGFb","TR:TNFa","TR:IKKi","TR:MEKi","TR:PI3Ki","TR:BRAFi","TR:TAK1i","TR:TBK1i","TR:mTORi","DA:ALL","DV:AKT","DV:EGFR","DV:ERK","DV:GSK3","DV:IkBa","DV:JNK","DV:MEK","DV:PI3K","DV:RPS6","DV:RSKp90","DV:SMAD2","DV:cJun","DV:mTOR","DV:p38","DV:TAK1","DV:TGFRb","DV:IRS1","DV:M3K1","DV:MP2K4","DV:S6K","DV:TBK1","DV:IKK","DV:RASK","DV:BRAF","DV:PAK1"
1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,0,0,0,0,0,0,1,0,0,0,0,30,0.331955979629578,0.507481039638208,0.595343951869666,0.46911906380413,0.5,0.504230094257754,0.498612250612113,NA,0.658149469677015,0.51261199736414,0.4859787532687,0.63079960825226,0.409003467387735,0.562226684961384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,1,0,0,0,0,0,0,1,0,0,0,0,30,0.40668999559528,0.824831672673759,0.81534082868334,0.513708819455588,0.784946596841886,0.740138353127474,0.668927965913294,NA,0.78101108374491,0.746209818299581,0.633953959965574,0.76198382279892,0.688794264700505,0.767695449970493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,1,0,0,0,0,1,0,0,0,0,30,0.648988318720112,0.523102966746069,0.553159151257759,0.718905941910652,0.45754342051619,0.581944783019907,0.491098656278523,NA,0.589549919659645,0.56398040070795,0.530527642702556,0.677358033990804,0.654864130726111,0.580982073437875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,0,0,1,0,0,1,0,0,0,0,30,0.316147053579699,0.523102966746069,0.518307358597985,0.624260609488025,0.96735297702779,0.504230094257754,0.582190869904206,NA,0.633315326160677,0.476291242125317,0.487773720865099,0.969838187620675,0.614573413530891,0.557396584080649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,0,1,0,0,0,1,0,0,0,0,30,0.329975429522681,0.517548530312962,0.473280009114732,0.0816519576141928,0.496290551134353,0.495732961219972,0.456376653557717,NA,0.493859230684089,0.442427382493651,0.815517017970705,0.433660947951331,0.250332170801832,0.547557110244471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,1,0,0,0,0,0,1,0,0,0,0,30,0.533979796607062,0.525828962726876,0.585897378171021,0.609983197159563,0.578302610118722,0.679333424310123,0.632132614534046,NA,0.581664937220473,0.576958400163465,0.556451080789249,0.781016355968886,0.579487520434547,0.628424661927418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,0,0,0,0,0,0,0,0,0,1,30,0.293858458520944,0.516137948526126,0.507397586353625,0.541065450976526,0.528694663315357,0.512581970022377,0.617483082813107,0.524212053605169,0.499245321073807,0.502553068255797,0.4859787532687,0.626055470297288,NA,0.540014706322511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,1,0,0,0,0,0,0,0,0,0,0,1,30,0.399785684447866,1,0.744417370383679,0.990340225169245,0.653821257206067,0.718892708718114,0.89940709097717,0.774685333056926,0.727965847338653,0.784183745436285,0.569800016328999,0.940403058393806,NA,0.659693909124696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,1,0,0,0,0,0,0,0,0,1,30,0.440341125566867,0.520343106595346,0.56649354130992,0.838291977049082,0.441132333371382,0.478282076351622,0.695213836366775,0.504942783978486,0.573365980317067,0.546023853315092,0.473051039094585,0.690878351570165,NA,0.547557110244471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,0,0,1,0,0,0,0,0,0,1,30,0.307275721096452,0.546510478961413,0.645960929442364,0.859900021605347,0.96735297702779,0.603037533409822,0.756702146258282,0.602340091679114,0.699139909481061,0.681863415500344,0.524394571822561,1,NA,0.585536162363533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,0,1,0,0,0,0,0,0,0,1,30,0.232166232211744,0.474212723338484,0.432658206291666,0.0988019956582302,0.532164790778984,0.3692601989323,0.536681582262911,0.418881255679575,0.603449220505538,0.442427382493651,0.793560068486995,0.365540903869708,NA,0.511069557472581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,1,0,0,0,0,0,0,0,0,0,1,30,0.302660180711797,0.503022711731283,0.539487146090668,0.43720933712384,0.596804761889784,0.528869239372554,0.756003788133555,0.463870668235246,0.830268605659929,0.52726000411876,0.508390865987863,0.435479578556644,NA,0.557396584080649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,0,0,0,0,1,0,0,0,0,0,30,0.458113089123135,0.479281366417639,0.411140803683716,0.484335340916584,0.383593918103513,0.385638475609572,NA,0.436258612726266,0.446802078951397,0.328179802319802,0.45743554253874,0.427221469061056,0.38311987852859,0.473908456602882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,1,0,0,0,0,0,1,0,0,0,0,0,30,0.882245599341433,0.824125262268399,0.525459984476158,0.891974128009154,0.571974667615845,0.53681368814905,NA,0.633304079055282,0.752947098855087,0.694909019678343,0.564543164325244,0.732558515001925,0.733473806201715,0.571714715196868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,1,0,0,0,1,0,0,0,0,0,30,0.941647068648696,0.517548530312962,0.525459984476158,0.926556909760962,0.559065083681308,0.574706534560811,NA,0.514675738217721,0.774514486380284,0.678537299427409,0.539461838002497,0.506000843009705,0.755204438550443,0.562226684961384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,0,0,1,0,1,0,0,0,0,0,30,0.533579336363922,0.5,0.532519109296316,0.760862828276359,0.881340946913936,0.495732961219972,NA,0.504942783978486,0.558486204485075,0.476291242125317,0.501700183121477,0.878809617712607,0.570873946543134,0.521839900781531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,0,1,0,0,1,0,0,0,0,0,30,0.470755731441995,0.467269474349459,0.406732490558605,0.648024758789482,0.38827106278043,0.358028144844039,NA,0.382080947886186,0.487470283258001,0.365144235957061,0.933300987110849,0.401229870801783,0.378414512458103,0.464817299312724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,1,0,0,0,0,1,0,0,0,0,0,30,0.950328510456313,0.528521915518143,0.532519109296316,0.704137009879402,0.545801768852144,0.469317185657476,NA,0.551716817022154,0.808302010177948,0.737602804945715,0.564543164325244,0.496961165191594,0.665821484008824,0.603249231533146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,0,0,0,0,0,0,0,0,1,0,30,0.40153822878014,0.474212723338484,0.49249966611071,0.351499894295447,0.661822773401139,0.35231377754151,0.780955061504423,0.406930451361034,0.522424053809122,0.51261199736414,0.491326560747616,0.458312309410975,0.427957445294624,0.473908456602882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,1,0,0,0,0,0,0,0,0,0,1,0,30,0.83232393915375,0.866509684772021,0.758444531998076,0.816813582348621,0.808955519233975,0.552325239684178,0.965053797905484,0.551716817022154,0.72581472660781,0.885036055553531,0.559176786729357,0.718928422860574,0.699062201196926,0.552507216680497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,1,0,0,0,0,0,0,0,1,0,30,1,0.506004848924053,0.628632746740861,0.81350933565655,0.737576496714051,0.512581970022377,0.841201356430026,0.441911752831104,0.75803322123766,0.897078006724151,0.498288519897854,0.510435929726804,0.712442947868513,0.552507216680497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,0,0,1,0,0,0,0,0,1,0,30,0.435413380696553,0.477604634797608,0.585897378171021,0.634326702487055,0.923181255521319,0.3692601989323,0.852377663029868,0.430536948043124,0.545483955321492,0.58539152250953,0.484171189305437,0.645669408707617,0.573040836383958,0.452363834414807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,0,1,0,0,0,0,0,0,1,0,30,0.460594816331328,0.474212723338484,0.730016107362196,0.704438521972537,0.714410320089858,0.380239825820496,0.862692951824755,0.406930451361034,0.523725336338932,0.67180448639191,0.977498837388285,0.596179051118768,0.634151605793819,0.521839900781531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,1,0,0,0,0,0,0,0,0,1,0,30,0.980016121803974,0.53897871072723,0.819478897659831,0.834558539401252,0.772480310290452,0.636286606861288,0.985800942315193,0.569201466160906,0.811483303320739,0.947341254490281,0.569800016328999,0.640611833978391,0.714091441993476,0.652103614036863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,0,0,0,1,0,0,0,0,0,0,30,0.423199544459412,0.48423694477853,0.532519109296316,0.712188838207871,0.461560710860048,0.460184717244465,0.536681582262911,0.484853302925924,0.594596250197465,0.505090616243929,0.494831061170924,0.512632897632799,0.605515299992549,0.491491240192414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,1,0,0,0,0,1,0,0,0,0,0,0,30,0.744468601653027,0.892417061923948,0.892617482131261,0.90055340893238,0.828091635655873,0.894780264998161,0.78620521314473,0.791058010993587,0.918746623349659,0.897078006724151,0.699811028510565,0.720559350069894,0.955548333923677,0.840824165860103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,1,0,0,1,0,0,0,0,0,0,30,0.919300155320053,0.560848736632691,0.753809178567519,0.99632604448634,0.74207960554202,0.734912925405554,0.521452515422193,0.740131016289757,0.880346287221956,0.844435885413698,0.664517391308198,0.578427868391958,0.881355361512143,0.787273767251904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,0,0,1,1,0,0,0,0,0,0,30,0.400664215057389,0.508947486448275,0.657211656360082,0.854423611200458,0.631813798965997,0.544631020277799,0.631579915642075,0.633304079055282,0.770212045796874,0.628954039325608,0.572388749754504,0.754667895784186,0.771659742302363,0.640439997650924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,0,1,0,1,0,0,0,0,0,0,30,0.440341125566867,0.470768222014089,0.496262854573012,0.696514327445651,0.481161797741344,0.478282076351622,0.540901016366596,0.453018890156726,0.612573190303557,0.507612831522247,1,0.519143503916965,0.596295586239801,0.505573215935569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,1,0,0,0,1,0,0,0,0,0,0,30,0.949393230877827,0.5931032263499,0.863020192625997,0.951076624136792,0.881340946913936,0.916991945975634,0.717128185703254,0.757724290801465,0.906455068560836,0.969540880718336,0.720910979412666,0.663303179960485,0.824783480694319,0.85946983355606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,0,0,0,0,0,0,0,0,0,0,0,0,30,0.46364687846621,0.529856249169372,0.665498499676549,0.771490634725709,0.565562908870113,0.559900164050225,0.906388694891418,0.581902633053099,0.693263344188738,0.68516323789052,0.539461838002497,0.587414231549403,0.793286432078748,0.580982073437875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,1,0,0,0,0,0,0,0,0,0,0,0,30,0.685615266073899,0.922537974098971,0.950592730941972,1,0.877967548537394,0.948523714197188,1,0.89207798848629,0.907144480706642,0.967874509808134,0.752212062814023,0.804904992393945,1,0.85946983355606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,0,0,1,0,0,0,0,0,0,0,0,0,30,0.937525768751428,0.646251901962636,1,0.908083607588926,1,1,0.911391511899235,1,0.933873735012602,0.984246230060225,0.763494602528055,0.713990266976085,0.944074952171544,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,0,0,0,0,1,0,0,0,0,0,0,0,30,0.481436634193209,0.578631495628518,0.839706556738166,0.944875618285834,0.99204232971091,0.679333424310123,0.960248997909449,0.734117794119376,0.907716703317386,0.842185608489832,0.633953959965574,0.96291051212886,0.944074952171544,0.761920298975747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,0,0,0,1,0,0,0,0,0,0,0,0,30,0.478690285373246,0.523102966746069,0.604628112218928,0.773231257584092,0.539031298931605,0.487085428662813,0.895740890382916,0.569201466160906,0.779218781889146,0.632697789609125,0.988483472367496,0.544055430802841,0.768706577295174,0.590038791555815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,0,1,0,0,0,0,0,0,0,0,0,0,30,0.943275215235331,0.631598291668899,0.839706556738166,0.702625576697385,0.932343939953254,0.894780264998161,0.901588291790699,0.801665908128259,1,0.992197429675204,0.716532797953624,0.577212340684439,0.649297084398914,0.930218995075417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,0,0,0,0,0,0,0,1,0,0,30,0.560584205926074,0.498473080689873,0.415513421574328,0.27957118386394,0.453492512289014,0.436577572976503,0.777026566071803,0.573473274110364,0.443607931227186,0.454023277001628,0.501700183121477,0.17610677754689,0.285449240712748,0.479856006472712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,1,0,0,0,0,0,0,0,0,1,0,0,30,0.880222748169134,0.854497792703994,0.553159151257759,0.606421270548787,0.503681239856096,0.469317185657476,0.926580920872712,0.602340091679114,0.737299340004329,0.762909059445277,0.521272390471549,0.365540903869708,0.643669415685929,0.566998938931411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,1,0,0,0,0,0,0,1,0,0,30,0.910187281693602,0.496935594380048,0.360549203369053,0.404249479680834,0.518132483399948,0.469317185657476,0.761385695478494,0.514675738217721,0.727609353535758,0.716801508465984,0.521272390471549,0.138437660332263,0.349245503573449,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,0,0,1,0,0,0,0,1,0,0,30,0.502425080991647,0.445034344195648,0.388730311600828,0.0204011800561136,0.481161797741344,0.3692601989323,0.741661516796596,0.430536948043124,0.450962975268247,0.379059703140399,0.408858831057998,0.0538334876179511,0.143023634219285,0.412482733607013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,0,1,0,0,0,0,0,1,0,0,30,0.587130795354521,0.503022711731283,0.496262854573012,0.256774797353136,0.525199480562835,0.421845617641651,0.785636504501682,0.453018890156726,0.480812249610443,0.470834623790071,0.487773720865099,0.138437660332263,0.325362592086174,0.516491116529574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,1,0,0,0,0,0,0,0,1,0,0,30,0.938787472865974,0.520343106595346,0.496262854573012,0.56778854326494,0.602818264168426,0.609870831298893,0.9230774607241,0.625751413019578,0.711860782996927,0.678537299427409,0.511672143580898,0.226859633722247,0.602460301126229,0.585536162363533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
