"TR:SW837:CellLine","TR:PLX","TR:EGF","TR:HGF","TR:IGF1","TR:TGFb","TR:TNFa","TR:IKKi","TR:MEKi","TR:PI3Ki","TR:BRAFi","TR:TAK1i","TR:TBK1i","TR:mTORi","DA:ALL","DV:AKT","DV:EGFR","DV:ERK","DV:GSK3","DV:IkBa","DV:JNK","DV:MEK","DV:PI3K","DV:RPS6","DV:RSKp90","DV:SMAD2","DV:cJun","DV:mTOR","DV:p38","DV:TAK1","DV:TGFRb","DV:IRS1","DV:M3K1","DV:MP2K4","DV:S6K","DV:TBK1","DV:IKK","DV:RASK","DV:BRAF","DV:PAK1"
1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,0,0,0,0,0,0,1,0,0,0,0,30,0.490212864089543,0.678331234320158,0.749581525031275,0.86801444824136,0.621493108830594,0.8390359525565,0.590484285904211,NA,0.444086614483352,0.749120124796133,0.630571626408793,0.595375594948889,0.450059791452272,0.739595030328884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,1,0,0,0,0,0,0,1,0,0,0,0,30,0.297755089920304,0.698189387259532,0.673339413579394,0.460908544068341,0.5,0.631517202917,0.556769007336262,NA,0.233292405060119,0.694862883712655,0.625934383258254,0.595375594948889,0.462627858007307,0.611481789665834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,1,0,0,0,0,1,0,0,0,0,30,0.437999918940354,0.574631310941096,0.5,0.776683841207541,0.360667745561064,0.52032099224865,0.396905339552166,NA,0.381263741821843,0.484063614950734,0.451684077777503,0.465291737863033,0.467828183707048,0.695239003669565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,0,0,1,0,0,1,0,0,0,0,30,0.366667077426399,0.615552982723406,0.702300958516485,0.903975784320879,0.794771905127437,0.8643489890915,0.652453066201935,NA,0.336358003718464,0.685071428386206,0.606802002891792,0.75586870851556,0.603766799202198,0.553709917059563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,0,1,0,0,0,1,0,0,0,0,30,0.459579056449899,0.639966744980144,0.61039743915086,0.859779101446492,0.409417001907305,0.785578350598,0.587696987567558,NA,0.362396042239316,0.632227495627355,1,0.624637897954605,0.462627858007307,0.611481789665834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,1,0,0,0,0,0,1,0,0,0,0,30,0.528205877666518,0.6731488772891,0.804949786389052,0.672586400845561,0.72920093296953,0.665074300846,0.650946374452178,NA,0.336358003718464,0.872312503935676,0.70185533733369,0.927152612697312,0.554155113380258,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,0,0,0,0,0,0,0,0,0,1,30,0.432448285188184,0.634051482613836,0.781026786629261,1,0.640313568033341,0.799318718809,0.745533954894072,0.717099594064857,0.55129515765947,0.753330791841804,0.665775101024439,0.791123759308739,NA,0.687456062814214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,1,0,0,0,0,0,0,0,0,0,0,1,30,0.391654913784996,1,0.948386333659119,0.866767878440702,0.825935422648563,0.5593222482495,0.837371955257476,0.649733434429972,0.600932865541058,0.789383308518028,0.765175844473957,1,NA,0.679552451411555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,1,0,0,0,0,0,0,0,0,1,30,0.459579056449899,0.609117657114848,0.658266078737387,0.62996121506699,0.409417001907305,0.52032099224865,0.63835201805506,0.649733434429972,0.531217643551446,0.713765163198288,0.576180234244941,0.679929343772827,NA,0.646652473694224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,0,0,1,0,0,0,0,0,0,1,30,0.251029596347804,0.551804520203704,0.626820817139401,0.660936605157773,0.254958664813209,0.631517202917,0.430299001875073,0.6951342348735,0.224417490763667,0.59687253402951,0.53112022849032,0.428889733594756,NA,0.511204247146607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,0,1,0,0,0,0,0,0,0,1,30,0.366667077426399,0.58891685284492,0.576002345788209,0.764279229713619,0.582695798204148,0.727839741888,0.530089110037463,0.6951342348735,0.330770527029295,0.584369217243909,0.745211251737256,0.533165152820842,NA,0.592942556634661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,1,0,0,0,0,0,0,0,0,0,1,30,0.415392823747215,0.581861197494652,0.991727027468866,0.769261856768647,0.621493108830594,0.8128022426095,0.872915546103809,0.738602490111991,0.710266131450957,1,0.678183795569876,0.802514714742707,NA,0.793304947388447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,0,0,0,0,1,0,0,0,0,0,30,0.282685275802659,0.522708704215024,0.387333929568334,0.524483917213982,0.28250848166084,0.5593222482495,NA,0.444778452383197,0.408919307686528,0.4758547350767,0.421062309130652,0.482847679347137,0.13318222892424,0.532899977717508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,1,0,0,0,0,0,1,0,0,0,0,0,30,0.403672246162182,0.634051482613836,0.576002345788209,0.703268567131305,0.360667745561064,0.631517202917,NA,0.738602490111991,0.437123563293042,0.59687253402951,0.480035407263246,0.564918586983329,0.139567553800365,0.611481789665834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,1,0,0,0,1,0,0,0,0,0,30,0.480219668147742,0.518305680964505,0.593468647892249,0.810910045238033,0.254958664813209,0.5593222482495,NA,0.324480768145836,0.600932865541058,0.59687253402951,0.451684077777503,0.5,0,0.553709917059563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,0,0,1,0,1,0,0,0,0,0,30,0.415392823747215,0.59580647726999,0.576002345788209,0.719189916898883,0.5,0.697139469556,NA,0.6951342348735,0.457401119826295,0.609002561185227,0.652950395940423,0.679929343772827,0.43876505961318,0.592942556634661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,0,1,0,0,1,0,0,0,0,0,30,0.437999918940354,0.559612863702428,0.576002345788209,0.69460898715169,0.5,0.727839741888,NA,0.820354096525746,0.484770434788094,0.654196398980439,0.576180234244941,0.5,0.139567553800365,0.629370387351676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,1,0,0,0,0,1,0,0,0,0,0,30,0.251029596347804,0.47019848222719,0.520007379628425,0.745317441010257,0.409417001907305,0.596322538971,NA,0.649733434429972,0.341810829223314,0.302725680522907,0.635153332377588,0.428889733594756,0.0107338267554289,0.532899977717508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,0,0,0,0,0,0,0,0,1,0,30,0.437999918940354,0.59580647726999,0.723063509582526,0.701699437479806,0.640313568033341,0.900727160309,0.706885154436765,0.62625309374484,0.628345575135077,0.590668967213829,0.625934383258254,0.624637897954605,0.385358181381309,0.611481789665834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,1,0,0,0,0,0,0,0,0,0,1,0,30,0.391654913784996,0.791867247906423,1,0.618333760174069,0.762551798134834,0.727839741888,0.868712457718753,0.931884775544767,1,0.866012753965193,0.72414714973893,0.824787804216703,0.418738125498182,0.753562280032907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,1,0,0,0,0,0,0,0,1,0,30,0.326531128946306,0.574631310941096,0.702300958516485,0.614988771865856,0.582695798204148,0.596322538971,0.706618307021468,1,0.740877963681628,0.54437048242988,0.586662201598903,0.624637897954605,0.0985791647533575,0.695239003669565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,0,0,1,0,0,0,0,0,1,0,30,0.234373175934574,0.527046495087176,0.539312599230424,0.498844151368878,0,0.3390359525565,0.485749061517884,0.649733434429972,0.410912988500516,0.467476588075131,0.596864616236161,0.465291737863033,0.0752819796494847,0.439957421083024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,0,1,0,0,0,0,0,0,1,0,30,0.217110936326466,0.543782223075801,0.539312599230424,0.250147938638336,0.136003346894799,0.596322538971,0.396905339552166,0.552388397848031,0.330770527029295,0.484063614950734,0.351311938438181,0.5,0.105890020433069,0.464829315971645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,1,0,0,0,0,0,0,0,0,1,0,30,0.490212864089543,0.667873139447611,0.860567037253872,0.807915071562749,0.621493108830594,0.9575555512065,0.637530894699266,0.649733434429972,0.526503279103968,0.55814555528896,0.644155344787907,0.465291737863033,0.446350800183055,0.629370387351676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,0,0,0,1,0,0,0,0,0,0,30,0.546119674377293,0.585410277657919,0.634852234318046,0.836013573063443,0.582695798204148,0.6484908688785,0.568604653798219,0.472762390196813,0.7032865579492,0.62654452559508,0.698010401695309,0.666485861354134,0.512520867741175,0.63808466320887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,1,0,0,0,0,1,0,0,0,0,0,0,30,0.353661900208021,0.615552982723406,0.688010744526647,0.730104721742089,0.582695798204148,0.596322538971,0.483605295894758,0.738602490111991,0.481887831365097,0.55814555528896,0.542892476581021,0.564918586983329,0.516088209548251,0.532899977717508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,1,0,0,1,0,0,0,0,0,0,30,0.366667077426399,0.58891685284492,0.5,0.627431281267745,0.360667745561064,0.4790899121527,0.393147327555301,0.386399715740273,0.37669224677304,0.413219346991653,0.421062309130652,0.465291737863033,0.139567553800365,0.439957421083024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,0,0,1,1,0,0,0,0,0,0,30,0.217110936326466,0.509295876902272,0.5,0.485700742286987,0.5,0.596322538971,0.433284287688718,0.649733434429972,0.437123563293042,0.450183521519366,0.421062309130652,0.533165152820842,0.105890020433069,0.464829315971645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,0,1,0,1,0,0,0,0,0,0,30,0.282685275802659,0.490399286497038,0.557963277046735,0.516629214632562,0.197340894984016,0.388803789332,0.467734702840927,0.552388397848031,0.352337439235923,0.432121626477286,0.331688771762204,0.350280981073276,0.24599743928677,0.439957421083024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,1,0,0,0,1,0,0,0,0,0,0,30,0.415392823747215,0.581861197494652,0.520007379628425,0.495338742469654,0.409417001907305,0.4790899121527,0.404166050798975,0.386399715740273,0.444086614483352,0.530111976160431,0.421062309130652,0.465291737863033,0.0670121613649843,0.413809498684623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,0,0,0,0,0,0,0,0,0,0,0,0,30,0.443487370517405,0.543782223075801,0.665854368782968,0.71981109377541,0.562686593215366,0.799318718809,0.65018766451735,0.62625309374484,0.51174056844291,0.685071428386206,0.537051632199321,0.58030249465279,0.353711855188049,0.476824521731413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,1,0,0,0,0,0,0,0,0,0,0,0,30,0.777920845039538,0.59580647726999,0.804949786389052,0.870486053728987,0.658768558232638,0.596322538971,0.625568546016278,0.738602490111991,0.595730767273513,0.731827058240368,0.616487782912138,0.75586870851556,0.646897825857119,0.629370387351676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,0,0,1,0,0,0,0,0,0,0,0,0,30,0.55482926323059,0.581861197494652,0.539312599230424,0.713729637045511,0.409417001907305,0.52032099224865,0.476995739958795,0.324480768145836,0.469975538463369,0.664750907552224,0.387774551466467,0.5,0.273395639315894,0.413809498684623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,0,0,0,0,1,0,0,0,0,0,0,0,30,0.437999918940354,0.551804520203704,0.61039743915086,0.783857479402916,0.825935422648563,0.631517202917,0.654686782906796,0.6951342348735,0.614247370884001,0.713765163198288,0.51897419641717,0.595375594948889,0.320611674672034,0.488543951058224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,0,0,0,1,0,0,0,0,0,0,0,0,30,0.391654913784996,0.574631310941096,0.827875699684819,0.580697726936828,0.658768558232638,0.4353584915275,0.607752705874663,0.386399715740273,0.49042776216741,0.62078094337426,0.493460218941957,0.533165152820842,0.521693037116524,0.386247504023461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,0,1,0,0,0,0,0,0,0,0,0,0,30,0.403672246162182,0.535533916266035,0.5,0.460908544068341,0.309282143191641,0.4790899121527,0.45011121977347,0.444778452383197,0.300554868768118,0.413219346991653,0.289137416804924,0.390620161171338,0.0985791647533575,0.386247504023461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,0,0,0,0,0,0,0,1,0,0,30,0.217110936326466,0.47019848222719,0.33489976746421,0.390281974324402,0.309282143191641,0.3390359525565,0.35219344420349,0.386399715740273,0.319163813252772,0.422780393616689,0.341626158417835,0.329262884474719,0.119905118153756,0.357109703705816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,1,0,0,0,0,0,0,0,0,1,0,0,30,0.448912106988712,0.65145039441602,0.658266078737387,0.504562074273429,0.794771905127437,0.757286586415,1,0.602220224056319,0.402830654029098,0.765707151671849,0.466122314885538,0.5,0.462627858007307,0.464829315971645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,1,0,0,0,0,0,0,1,0,0,30,0.379325408246264,0.543782223075801,0.72981380661619,0.563403914198527,0.72920093296953,1,0.958004668027808,0.552388397848031,0.429939426292632,0.722896462841466,0.542892476581021,0.465291737863033,0.632134518324547,0.511204247146607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,0,0,1,0,0,0,0,1,0,0,30,0.326531128946306,0.527046495087176,0.520007379628425,0.515559838840643,0.658768558232638,0.596322538971,0.735380052377669,0.649733434429972,0.352337439235923,0.432121626477286,0.421062309130652,0.428889733594756,0.341271734985663,0.488543951058224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,0,1,0,0,0,0,0,1,0,0,30,0.53724728007746,0.518305680964505,0.457660475356083,0.627431281267745,0.455787277957353,0.285578350598,0.704467323114304,0.5,0.347135340968377,0.530111976160431,0.436679492859733,0.390620161171338,0.430944065148093,0.511204247146607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,1,0,0,0,0,0,0,0,1,0,0,30,0.217110936326466,0.5,0.387333929568334,0.246418985487245,0.582695798204148,0.52032099224865,0.45534802141853,0.649733434429972,0.422519702275941,0.5,0.421062309130652,0.428889733594756,0.119905118153756,0.511204247146607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
